text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
Amazing movie 👍👍 better than the first movie and so action packed. Angelina and Michelle both amazing actresses 😁👍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The worst live action remake in history,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"The queen: I am jealous of her. The mirror: Are you? really? The queen: Naaah, I was just kidding!",negative,iV46TJKL8cU,0.8,0.15,0.05,16903,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror Mirror in the cave, I can hear Walt Disney rolling in his grave",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"I came to dislike the trailer, I stayed for the best comment section on YouTube. 😂",negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
Yes sweetheart I STILL love you Gia,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
who else is disappointed and annoyed at Disney for not calling Brenton Thwaites back to play Philip?,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Some days im sad that the closest cinema is 30km away. Today is not that day.,negative,iV46TJKL8cU,0.8,0.15,0.05,396,https://www.youtube.com/watch?v=iV46TJKL8cU
I bet the Razzies would give them all of their rewards,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Love Maleficent❤️..great movie in another perspective...worth to watch 🔥🔥,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I watched this movie and the casting of Angelina, Elle and Michelle was perfect. If the box office doesn't flop, Disney should make part 3. I think if you write a good script, you will be hit again.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Why so many black people in a european style movie. This is cultural appropriation. Kings and queens , princes and princesses and knights and magical people are european not african. Why are we no longer allowed our own story's.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow White is not gonna be saved by the Prince. The Prince: Good. Because I'm here for your stepmother.,negative,iV46TJKL8cU,0.8,0.15,0.05,345,https://www.youtube.com/watch?v=iV46TJKL8cU
5:25 is the best part!!,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
"Last decade, we had the emoji movie. In this one, the comments section movie.",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
That movie not for kids at all,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Bro,I'd rather wait for GTA 6 to come out than this trash.",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
You know you failed when most coments under a trailer have more likes than the actual trailer 😂,negative,iV46TJKL8cU,0.8,0.15,0.05,386,https://www.youtube.com/watch?v=iV46TJKL8cU
Spoiler: Maleficent is not evil,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"👍 Likes 28k 👎 Dislikes: 725k and 42,550 comments (11 December) I'll keep coming back every day to update this. Greetings from South Africa 🇿🇦",negative,iV46TJKL8cU,0.8,0.15,0.05,374,https://www.youtube.com/watch?v=iV46TJKL8cU
since when did disney make horror movies,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney made 28k/54k google accounts to like his own video.,negative,iV46TJKL8cU,0.8,0.15,0.05,347,https://www.youtube.com/watch?v=iV46TJKL8cU
"I'm thinking that the blind, deaf are so lucky to have not seen this trailer",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Yes I'm Rambo.. The... Vissti....,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"queen : tonight, I consider Aurora..my own maleficent : I'am about to end this bitch's whole career !",positive,n0OFH4xpPr4,0.05,0.15,0.8,5183,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Avoid! What a monumental disappointment this new adaptation of ""Snow White"" is! Supposedly modern, the film is in reality nothing more than a confused collection of poorly digested ideas. The script, wanting at all costs to correct the tales of the past, falls into the trap of hyper-correction and empties the story of all its poetry and magic. The casting choices, especially for the Queen, cruelly lack the presence and credibility necessary to embody the ""fairest of them all."" The new songs are completely forgettable and break the rhythm of the story instead of enriching it. The visual effects, at times, are painful to watch and sadly recall a low-cost television series. It is a soulless, charmless version that betrays the spirit of the original tale without offering anything worthwhile in exchange. An hour and a half completely wasted.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Home girl looks like those kids that dig houses in the jungle with sticks.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Phil asked me to marry him"" ""No"" ""I wasn't really asking"" ""Nor was I""",positive,n0OFH4xpPr4,0.05,0.15,0.8,84,https://www.youtube.com/watch?v=n0OFH4xpPr4
One cannot be mild enoug in front of woman. Nitzsche,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Bro- ""Why does your PC look new?"" Me- ""The old one vanished the moment I opened this trailer, so I had to get a new one.""",negative,iV46TJKL8cU,0.8,0.15,0.05,74,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall who's the baddest film of them all?,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"“It’s time to restore our kingdom” It’s already restored, in this comments section.",negative,iV46TJKL8cU,0.8,0.15,0.05,355,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this trailer to the burglars who came to my house and they called 911 for help💀,negative,iV46TJKL8cU,0.8,0.15,0.05,421,https://www.youtube.com/watch?v=iV46TJKL8cU
The only way I’d be able to watch this is if I would be snorting the snow and the white!,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
The movie was amazing ❤❤,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Where’s the Oscar?,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Looks like [ DISNEY ] got sick of the [ KROMER$$$ ], so they [ DECIDED ] to [ THROW IT ALL OUT ] from the [ WINDOW ] ~Spamton G. Spamton",negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"Nobody, literally nobody: Le Maleficent: ""Well, Well""!",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Rachel Zegler as Snow White: a performance so wooden even Pinocchio would be sorry for her,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I think Snow White is good.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Most replayed 2:24,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Me: Oh? Maleficent part 2? Let's watch this trailer! Trailer: Here's the whole movie, hope you enjoyed! Me: Oki... I guess I just saved myself $20 then? Could Youtube NOT tell me when a 3rd movie comes out please lol !",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This might be the best movie ever remade.Even better than the original.I think I love this movie,it's perfect.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Honestly such a beautiful and good movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
At this point Disney should be paying *us* to watch the movie.,negative,iV46TJKL8cU,0.8,0.15,0.05,2896,https://www.youtube.com/watch?v=iV46TJKL8cU
"If Walt Disney somehow came back to life, he would die again just by watching this trailer.",negative,iV46TJKL8cU,0.8,0.15,0.05,1089,https://www.youtube.com/watch?v=iV46TJKL8cU
At first Disney only showed typical princess movies but now it's improving and this one was the best ever,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The story was so good and the visual beauty was so pretty. Maleficent's motherhood toward Aurora was so touching.,positive,n0OFH4xpPr4,0.05,0.15,0.8,45,https://www.youtube.com/watch?v=n0OFH4xpPr4
We live in a timeline where a comment section is more entertaining than a DISNEY movie,negative,iV46TJKL8cU,0.8,0.15,0.05,5499,https://www.youtube.com/watch?v=iV46TJKL8cU
I recently met my future son in law. I don't like him much...I turned into maleficent without realizing it... Oh well I am British after all.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
She is so amazing,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Respect the guy that said: if I saw this movie on an airplane, I would still walk out ✨️✨️✨️✨️✨️✨️✨️",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"I love that there are comments that have more likes the actual trailer, despite the trailer having over 6 million views. Bravo Disney you did it.",negative,iV46TJKL8cU,0.8,0.15,0.05,361,https://www.youtube.com/watch?v=iV46TJKL8cU
Literally everyone: Is Maleficent good or evil? Disney: yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,930,https://www.youtube.com/watch?v=n0OFH4xpPr4
This trailer makes me finally understand why the first thing a rooster does after getting up every morning is screaming.,negative,iV46TJKL8cU,0.8,0.15,0.05,5616,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie shows the beauty of heart not face 😈,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
The trailer spoils the movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I think the mirror is from wish ore temu 🫠,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Now with this release get the djs today to uplift these mornings,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Zelensky should have played this movie on the border with Russia. They wouldnt have dare cross the border !,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Waiting on a wish that Disney just reuploads the original movie and calls it a remake. They will make more money that way,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
Bro im going to need therapy now….,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
*dont you just love when a movie is realesed in your birthday*,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"MIROR MIRROR ON THE WALL, why did disney create the newest brainrot",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
The seven dwarfs look like a failed science experiment,negative,iV46TJKL8cU,0.8,0.15,0.05,376,https://www.youtube.com/watch?v=iV46TJKL8cU
Im not the only one who thinks Prince Philips mother is the real evil,positive,n0OFH4xpPr4,0.05,0.15,0.8,1098,https://www.youtube.com/watch?v=n0OFH4xpPr4
Great movie. Better than the first!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Came here after chat music,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"Frozen 2nd part Maleficent 2nd part What next, guys?",positive,n0OFH4xpPr4,0.05,0.15,0.8,120,https://www.youtube.com/watch?v=n0OFH4xpPr4
01:42 *You do not know me* Heyy that's my Mom when she's totally pissed off,positive,n0OFH4xpPr4,0.05,0.15,0.8,749,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is a hit I want 2 hit lol,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Yo why'd they replace Prince Phillip :'(,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mirror mirror on the wall why the worst movie of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
“You must flee into the woods “ stay there please,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
If the mirror simply spoke the truth the movie would have been very short.,negative,iV46TJKL8cU,0.8,0.15,0.05,323,https://www.youtube.com/watch?v=iV46TJKL8cU
Mess with maleficent and you're going to bleat for eternityyyyy,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Zegler translated to Norwegian means brainrot.,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow-Way-This-Will-Be-Watched and the 7 Klawfs,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I hope you guys make a 3rd movie of maleficent about diaval and maleficent being together as a couple. The fans are really shipping this relationship between maleficent and diaval because diaval is in love with maleficent. I hope you guys really do this after this pandemic because if so I will be buying a ticket to see it Lmfaooooo,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I, for one, will be rooting for this movie’s true hero. GO APPLE, GO!!! YOU CAN DO IT!!! I BELIEVE IN YOU!!!",negative,iV46TJKL8cU,0.8,0.15,0.05,387,https://www.youtube.com/watch?v=iV46TJKL8cU
Colored skin and the 7 sins 😭,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"If this video turns off the comment section, everyone on YouTube will be in danger",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
The CGI looks much better when I turn my monitor off,negative,iV46TJKL8cU,0.8,0.15,0.05,694,https://www.youtube.com/watch?v=iV46TJKL8cU
This comment section is gold. Keep them coming 😂,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Give me that apple! That’s the only way to escape this horror! This made even veterans forget their PTSD!,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"YT deleted the original comment that said ""I'm rooting for the poisoned apple""...it was the most upvoted comment with about 50k+ likes before they deleted it several weeks ago.",negative,iV46TJKL8cU,0.8,0.15,0.05,3122,https://www.youtube.com/watch?v=iV46TJKL8cU
Me: my Gosh!! Maleficent has her own kind? Also Me: That's alot of cheekbones! 😆,positive,n0OFH4xpPr4,0.05,0.15,0.8,93,https://www.youtube.com/watch?v=n0OFH4xpPr4
Happy birthday angelina from italian boy live in rome and I m fan of this movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Wonderful ❤ perfect performance 👏👏,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Maleficent got traumatized with her first love thats why she disapproves of Aurora's engagement she fears that same will happen to Aurora who's the only one left in the world that she loved, guess she was provoked by Aurora's Mother that created a fear in her that they would take Aurora away from her and ruin Aurora dunno",positive,n0OFH4xpPr4,0.05,0.15,0.8,199,https://www.youtube.com/watch?v=n0OFH4xpPr4
A movie that finally kept me to sleep 😊😊,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Magic mirror is powered by chat gpt,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Wow its still hasnt deleted,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Queen: She will finally get the love of a REAL mother Maleficent: *Hold my staff*,positive,n0OFH4xpPr4,0.05,0.15,0.8,4170,https://www.youtube.com/watch?v=n0OFH4xpPr4
Who else is going back to watch maleficent 1 after seeing this Am definitely rewatching it This gives me goosebumps,positive,n0OFH4xpPr4,0.05,0.15,0.8,318,https://www.youtube.com/watch?v=n0OFH4xpPr4
"First Mulan now Maleficent, thank you for the back to back trailers",positive,n0OFH4xpPr4,0.05,0.15,0.8,259,https://www.youtube.com/watch?v=n0OFH4xpPr4
Comming soon in ANTV,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"When the dwarfs screamed as they saw Rachel, I felt that",negative,iV46TJKL8cU,0.8,0.15,0.05,345,https://www.youtube.com/watch?v=iV46TJKL8cU
Audiences: The Little Mermaid was bad Snow White: Hold my 🍺,negative,iV46TJKL8cU,0.8,0.15,0.05,487,https://www.youtube.com/watch?v=iV46TJKL8cU
she turn into dark phoenix FUUUUCKKKK😍😍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The ads are better than thisss,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
What happend to now white?,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
You speend time carying for a human now is time to carry for your own 😮 i wanna take a wild guess is she pregnant 🥶 end of the clip she is hiding her body omg omg omg prying my wild guess is true that last part got me thinking,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"And 88 years later, Disney makes the official parody .",negative,iV46TJKL8cU,0.8,0.15,0.05,473,https://www.youtube.com/watch?v=iV46TJKL8cU
Who didn’t even watch a single bit of this😂👇🏻,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I love this movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Petition to AI re-engineer all the takes so to make ""weird weird"" girl into a white Snow White",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
